"Estimate","Std. Error","t value","Pr(>|t|)","Zmienna"
0.52950182567244,0.433247257727176,1.22217005700213,0.221925122642274,"(Intercept)"
-0.974930420894559,1.06862094997407,-0.912325760521743,0.361812409473939,"Stopa_proc"
-0.251509341261721,0.401668214692388,-0.626161921859653,0.531348559324082,"Inflacja"
-0.0250401729593219,0.0784185923331746,-0.319314236768425,0.749553493232824,"USDPLN"
-3.86966565738492e-05,2.1488526714016e-05,-1.80080547581743,0.0720282665621083,"Miedz"
